Yaw,Pitch,Roll,X Accel,Y Accel,Z Accel,X Rate,Y Rate,Z Rate,Magnetic X,Magnetic Y,Magnetic Z,Gravity X,Gravity Y,Gravity Z,Q1,Q2,Q3,Q4
-73.46800231933594,-1.3229999542236328,-3.115999937057495,-0.19099999964237213,0.5220000147819519,-9.357000350952148,-4.8999998398358e-05,-0.0007999999797903001,7.100000220816582e-05,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.028690999373793602,0.006996000185608864,-0.5981050133705139,0.8008729815483093
-73.46399688720703,-1.3279999494552612,-3.134000062942505,-0.21899999678134918,0.5630000233650208,-9.354999542236328,0.005024999845772982,0.0004349999944679439,0.00035200000274926424,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.028824999928474426,0.007065000012516975,-0.5980719923973083,0.8008930087089539
-73.427001953125,-1.3359999656677246,-3.121000051498413,-0.15000000596046448,0.4970000088214874,-9.315999984741211,-0.0005380000220611691,0.0020039998926222324,0.0011080000549554825,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.028795000165700912,0.006901000160723925,-0.5978130102157593,0.8010889887809753
-73.42900085449219,-1.3350000381469727,-3.119999885559082,-0.21899999678134918,0.5139999985694885,-9.36299991607666,-0.004497000016272068,0.0015869999770075083,0.0008769999840296805,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.02880300022661686,0.006938000209629536,-0.597836971282959,0.801069974899292
-73.43299865722656,-1.3350000381469727,-3.121000051498413,-0.18199999630451202,0.503000020980835,-9.303999900817871,0.0010900000343099236,0.0006929999799467623,-0.00039500001003034413,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.02876799926161766,0.006934999953955412,-0.5978400111198425,0.8010690212249756
-73.43099975585938,-1.3320000171661377,-3.121000051498413,-0.2540000081062317,0.5180000066757202,-9.303999900817871,-0.0013780000153928995,-0.0016189999878406525,0.0005389999714680016,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.02877799980342388,0.006963000167161226,-0.5978260040283203,0.8010789752006531
-73.43000030517578,-1.3339999914169312,-3.11899995803833,-0.210999995470047,0.4860000014305115,-9.29699993133545,-0.0014329999685287476,-0.00017299999308306724,-0.00014099999680183828,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.028781000524759293,0.006945999804884195,-0.5978419780731201,0.8010669946670532
-73.43099975585938,-1.3339999914169312,-3.121999979019165,-0.1979999989271164,0.5230000019073486,-9.329999923706055,-0.0020020001102238894,-0.0002800000074785203,0.0012019999558106065,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.0287919994443655,0.006945999804884195,-0.5978410243988037,0.8010680079460144
-73.43199920654297,-1.3359999656677246,-3.122999906539917,-0.25,0.5080000162124634,-9.317000389099121,4.70000013592653e-05,-0.0005360000068321824,-0.0014430000446736813,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.02881000004708767,0.006918000057339668,-0.5978400111198425,0.8010680079460144
-73.43399810791016,-1.3380000591278076,-3.125,-0.1770000010728836,0.5080000162124634,-9.322999954223633,0.000999000039882958,-0.0002229999954579398,-0.0005210000090301037,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.02881699986755848,0.006932999938726425,-0.5978379845619202,0.8010690212249756
-73.43199920654297,-1.3380000591278076,-3.122999906539917,-0.2240000069141388,0.5400000214576721,-9.355999946594238,-0.00020199999562464654,0.0012919999426230788,0.00014899999951012433,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.028813999146223068,0.006912000011652708,-0.5978609919548035,0.8010519742965698
-73.43399810791016,-1.3370000123977661,-3.121000051498413,-0.20499999821186066,0.49300000071525574,-9.336999893188477,0.001433999976143241,-0.00018600000475998968,0.0005859999801032245,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.02878900058567524,0.006916999816894531,-0.5978509783744812,0.8010600209236145
-73.43599700927734,-1.3370000123977661,-3.121999979019165,-0.24500000476837158,0.5149999856948853,-9.357999801635742,0.0008099999977275729,0.0003110000106971711,3.9999998989515007e-05,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.028808999806642532,0.006930999923497438,-0.5978749990463257,0.8010420203208923
-73.44000244140625,-1.3359999656677246,-3.119999885559082,-0.19699999690055847,0.4909999966621399,-9.357999801635742,-0.0025679999962449074,-0.00027200000477023423,0.001424000016413629,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.028773000463843346,0.006943999789655209,-0.597923994064331,0.801006019115448
-73.44200134277344,-1.3350000381469727,-3.121000051498413,-0.1860000044107437,0.5230000019073486,-9.309000015258789,0.00015199999324977398,0.0006249999860301614,0.00013699999544769526,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.028776999562978745,0.006972000002861023,-0.59791499376297,0.8010129928588867
-73.44200134277344,-1.3329999446868896,-3.122999906539917,-0.20800000429153442,0.5170000195503235,-9.324999809265137,-0.0004820000031031668,-0.0004290000069886446,-0.0001320000010309741,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.028797000646591187,0.006972000002861023,-0.5979099869728088,0.8010150194168091
