Yaw,Pitch,Roll,X Accel,Y Accel,Z Accel,X Rate,Y Rate,Z Rate,Magnetic X,Magnetic Y,Magnetic Z,Gravity X,Gravity Y,Gravity Z,Q1,Q2,Q3,Q4
-41.4630012512207,-1.027999997138977,-0.4099999964237213,0.2750000059604645,0.5109999775886536,-10.015999794006348,-0.0009879999561235309,-0.7775409817695618,-0.37128400802612305,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.017580000683665276,-0.024586999788880348,-0.35516101121902466,0.9343159794807434
-40.915000915527344,-1.690000057220459,-0.8379999995231628,0.6520000100135803,-0.013000000268220901,-11.873000144958496,-0.12025900185108185,0.8470929861068726,0.11857199668884277,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,0.04447200149297714,0.03512800112366676,-0.33103400468826294,0.941914975643158
-35.22999954223633,7.763999938964844,11.461000442504883,1.0130000114440918,-1.7300000190734863,-8.104999542236328,2.978611946105957,-0.09001900255680084,1.2457300424575806,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,0.28957799077033997,-0.1449040025472641,-0.2282389998435974,0.918179988861084
-31.576000213623047,-9.140000343322754,42.94200134277344,-1.2869999408721924,-5.953999996185303,-4.008999824523926,0.6161080002784729,-0.4773719906806946,-0.06053699925541878,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,0.33100301027297974,-0.22256100177764893,-0.21298100054264069,0.8919320106506348
-33.71500015258789,-20.645000457763672,38.35100173950195,-3.552999973297119,-4.863999843597412,-5.250999927520752,-3.4450459480285645,-1.9098140001296997,1.60971200466156,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,0.11654999852180481,-0.30771300196647644,-0.20391899347305298,0.9220340251922607
-25.735000610351562,-39.301998138427734,6.525000095367432,-6.688000202178955,-1.49399995803833,-8.190999984741211,-6.240469932556152,-1.759732961654663,2.5303220748901367,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.23725399374961853,-0.31811898946762085,-0.19864200055599213,0.8961319923400879
-16.21500015258789,-37.06700134277344,-37.308998107910156,-5.353000164031982,3.4509999752044678,-6.223999977111816,-2.5267670154571533,2.064897060394287,0.3363879919052124,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.38457998633384705,-0.15545900166034698,-0.2582949995994568,0.8724759817123413
-24.56399917602539,-22.667999267578125,-45.487998962402344,-3.7639999389648438,5.589000225067139,-6.921000003814697,-0.6424639821052551,1.9498690366744995,0.7633020281791687,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.388949990272522,0.020027000457048416,-0.2872909903526306,0.8750889897346497
-36.952999114990234,-2.4110000133514404,-41.250999450683594,-1.7020000219345093,7.419000148773193,-5.535999774932861,1.8470590114593506,3.2074999809265137,1.0572210550308228,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.1612119972705841,0.15388700366020203,-0.3075160086154938,0.9250749945640564
-36.47999954223633,16.10099983215332,-2.0309998989105225,1.9210000038146973,1.3849999904632568,-7.833000183105469,6.64623498916626,1.662255048751831,3.085031032562256,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,0.2547209858894348,0.0812629982829094,-0.30782800912857056,0.9131019711494446
-35.685001373291016,12.892000198364258,44.86000061035156,2.50600004196167,-6.175000190734863,-5.6519999504089355,5.751763820648193,-2.0086820125579834,0.5739790201187134,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,0.46936699748039246,-0.14100900292396545,-0.31179800629615784,0.8139979839324951
-41.165000915527344,-2.111999988555908,55.28200149536133,-0.4309999942779541,-7.127999782562256,-4.420000076293945,-0.9844539761543274,-1.3179800510406494,1.532878041267395,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,0.37640100717544556,-0.23995399475097656,-0.2859260141849518,0.8479329943656921
-43.93000030517578,-15.031000137329102,48.9640007019043,-1.2929999828338623,-5.702000141143799,-2.8350000381469727,-1.8324129581451416,-1.4245209693908691,0.7931320071220398,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.05305099859833717,-0.1244100034236908,-0.34851399064064026,0.9274939894676208
-41.88199996948242,-19.14299964904785,-5.505000114440918,-3.2909998893737793,1.2489999532699585,-9.75100040435791,-1.6715669631958008,-0.7696210145950317,-0.017629999667406082,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.09857200086116791,-0.17101800441741943,-0.3547999858856201,0.9138669967651367
-40.51100158691406,-26.339000701904297,-5.077000141143799,-4.421000003814697,0.3919999897480011,-10.031999588012695,-0.6470919847488403,-1.131669044494629,0.3548260033130646,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.19096800684928894,-0.19279399514198303,-0.333869993686676,0.9027140140533447
-34.279998779296875,-20.540000915527344,-25.069000244140625,-4.7210001945495605,3.430999994277954,-5.686999797821045,-4.983177185058594,3.284065008163452,2.579271078109741,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.3016589879989624,0.030720999464392662,-0.27732500433921814,0.9116740226745605
-30.895999908447266,-3.7119998931884766,-37.25600051879883,-1.3489999771118164,6.375999927520752,-6.985000133514404,-0.851065993309021,0.29728901386260986,0.7391870021820068,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.3836970031261444,0.06359799951314926,-0.23645299673080444,0.8904060125350952
-25.621000289916992,-10.713000297546387,-48.6879997253418,-1.5759999752044678,6.361999988555908,-6.241000175476074,0.5004850029945374,-3.001612901687622,-1.6510449647903442,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.3038260042667389,-0.16318300366401672,-0.2526389956474304,0.904009997844696
-26.711999893188477,-37.321998596191406,-7.550000190734863,-5.757999897003174,1.9290000200271606,-5.373000144958496,8.170686721801758,-2.8918120861053467,-1.3813420534133911,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.07169699668884277,-0.40725499391555786,-0.21045200526714325,0.8858399987220764
-31.2549991607666,-52.37699890136719,9.41100025177002,-8.538000106811523,0.5239999890327454,-5.209000110626221,1.0631099939346313,-1.429540991783142,-0.42382100224494934,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.056141000241041183,-0.4955509901046753,-0.19304899871349335,0.8449910283088684
-26.6299991607666,-64.31300354003906,0.8489999771118164,-8.859999656677246,-2.364000082015991,-6.7829999923706055,-2.8653500080108643,-1.2039849758148193,1.3220889568328857,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.3268109858036041,-0.48094499111175537,-0.2408439964056015,0.7770980000495911
-1.4229999780654907,-60.48500061035156,-59.13100051879883,-8.72599983215332,5.840000152587891,-2.446000099182129,-3.794877052307129,0.5172759890556335,2.2145590782165527,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.5070880055427551,-0.3010140061378479,-0.2523120045661926,0.7671970129013062
-17.34600067138672,-35.31100082397461,-49.104000091552734,-8.543000221252441,7.798999786376953,-4.505000114440918,2.8780629634857178,5.068702220916748,1.222877025604248,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.3043000102043152,-0.04596300050616264,-0.24962399899959564,0.9181380271911621
-25.874000549316406,-2.374000072479248,-29.32699966430664,-0.4429999887943268,2.765000104904175,-7.961999893188477,1.6063560247421265,3.6283040046691895,2.565540075302124,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.14862599968910217,0.13213899731636047,-0.19222399592399597,0.9609889984130859
-21.90399932861328,19.016000747680664,-13.706000328063965,1.8009999990463257,2.052000045776367,-4.947999954223633,1.4658089876174927,2.033827066421509,1.4747560024261475,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,0.010804000310599804,0.26198500394821167,-0.12298200279474258,0.9571430087089539
-12.930000305175781,36.617000579833984,7.61299991607666,4.910999774932861,-0.6589999794960022,-5.540999889373779,2.957266092300415,1.8347949981689453,0.4470129907131195,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,0.3107700049877167,0.2272689938545227,-0.19018800556659698,0.9031050205230713
-24.805999755859375,20.715999603271484,48.70800018310547,4.0970001220703125,-6.827000141143799,0.10199999809265137,6.341731071472168,-6.059717178344727,0.8136550188064575,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,0.2741850018501282,-0.11495400220155716,-0.29550600051879883,0.9079009890556335
