Yaw,Pitch,Roll,X Accel,Y Accel,Z Accel,X Rate,Y Rate,Z Rate,Magnetic X,Magnetic Y,Magnetic Z,Gravity X,Gravity Y,Gravity Z,Q1,Q2,Q3,Q4
-36.9119987487793,-3.2109999656677246,-2.8259999752044678,-0.5379999876022339,0.4449999928474426,-9.425000190734863,-0.002675000112503767,0.00014200000441633165,-0.001088000019080937,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.03225899860262871,-0.01879199966788292,-0.3170120120048523,0.9476869702339172
-36.91400146484375,-3.2149999141693115,-2.8269999027252197,-0.5519999861717224,0.47200000286102295,-9.409000396728516,0.0017089999746531248,0.000582000007852912,-0.0014830000000074506,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.03225700184702873,-0.018813999369740486,-0.3170210123062134,0.9476829767227173
-36.9109992980957,-3.2160000801086426,-2.825000047683716,-0.5239999890327454,0.4440000057220459,-9.446999549865723,-0.0006990000256337225,0.00010199999815085903,-0.0007820000173524022,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.032269999384880066,-0.018806999549269676,-0.31706300377845764,0.9476690292358398
-36.91600036621094,-3.2170000076293945,-2.813999891281128,-0.5490000247955322,0.46399998664855957,-9.470000267028809,0.028331000357866287,-0.004637000150978565,0.002320999978110194,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.032189998775720596,-0.018831999972462654,-0.31703099608421326,0.9476820230484009
-36.915000915527344,-3.2160000801086426,-2.819000005722046,-0.515999972820282,0.4819999933242798,-9.411999702453613,-0.005373000167310238,0.0012410000199452043,-0.0016039999900385737,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.03218900039792061,-0.018837999552488327,-0.3170349895954132,0.9476799964904785
-36.91600036621094,-3.2170000076293945,-2.818000078201294,-0.5350000262260437,0.47200000286102295,-9.432000160217285,-0.0020459999796003103,0.0024109999649226665,0.0004180000105407089,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.03219600021839142,-0.018831999972462654,-0.3170430064201355,0.9476780295372009
-36.91699981689453,-3.2160000801086426,-2.816999912261963,-0.5400000214576721,0.4569999873638153,-9.446000099182129,0.001863999990746379,0.001281999982893467,0.0005150000215508044,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.03221200034022331,-0.018841000273823738,-0.3170279860496521,0.9476820230484009
-36.91600036621094,-3.2230000495910645,-2.816999912261963,-0.43299999833106995,0.49799999594688416,-9.463000297546387,0.011037000454962254,-0.01931999996304512,0.0019970000721514225,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.01487599965184927,-0.04373700171709061,-0.31571701169013977,0.9477279782295227
-36.91600036621094,-4.701000213623047,-0.03500000014901161,-0.8809999823570251,0.010999999940395355,-9.319000244140625,-0.008627999573946,-0.027256999164819717,-0.002684999955818057,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.03245599940419197,-0.023173000663518906,-0.31296399235725403,0.9489269852638245
-36.422000885009766,-2.3359999656677246,-6.369999885559082,-2.009000062942505,3.6559998989105225,-11.24899959564209,-0.529902994632721,0.5444959998130798,0.2558639943599701,0.23399999737739563,0.0,0.4212000072002411,0.0,0.0,-9.793749809265137,-0.04187599942088127,0.05064599961042404,-0.2923099994659424,0.9540629982948303
